SnakeLean.SnakeTop.exists_t	SnakeLean.IsStrong SnakeLean.twoCokernelObj SnakeLean.HasBizero SnakeLean.SnakeTop.i SnakeLean.SnakeTop.I SnakeLean.SnakeTop SnakeLean.TwoZExact SnakeLean.TwoZExact.toHasTwoCokernel SnakeLean.twoCokernel	SnakeLean.SnakeTop.θi SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull.comp_left SnakeLean.isTwoCokernel_twoCokernel SnakeLean.IsTwoCokernel.isEssNull_comp SnakeLean.IsTwoCokernel.fac SnakeLean.SnakeTop.iBar
SnakeLean.isEquiv1_iff_isTrivial'	SnakeLean.IsNormalMono SnakeLean.HasTwoCokernel SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.twoCokernelObj SnakeLean.HasBizero SnakeLean.HasTwoKernel SnakeLean.IsTrivial SnakeLean.twoKernelObj SnakeLean.IsEquiv1	SnakeLean.isTwoCokernel_twoCokernel SnakeLean.isTwoKernel_twoKernel SnakeLean.twoCokernel SnakeLean.twoKernel SnakeLean.isEquiv1_iff_isTrivial
SnakeLean.IsTwoCokernel.rec	SnakeLean.IsTwoCokernel.mk SnakeLean.IsEssNull SnakeLean.HasBizero SnakeLean.IsTwoEpi SnakeLean.IsTwoCokernel	
SnakeLean.NormalMonoComp	SnakeLean.HasBizero	
SnakeLean.isNormalEpi_locallyDiscrete_iff	SnakeLean.IsNormalEpi SnakeLean.hasBizeroLD SnakeLean.zeroLD	SnakeLean.IsNormalEpi.isTwoEpi SnakeLean.IsTwoEpi SnakeLean.isNormalEpi_of_epi SnakeLean.isTwoEpi_locallyDiscrete_iff
SnakeLean.isPureSnake_of_isHSD.match_1_1		
SnakeLean.Pentagon.bot.elim	SnakeLean.Pentagon.ctorIdx SnakeLean.Pentagon.bot SnakeLean.Pentagon	SnakeLean.Pentagon.ctorElim
SnakeLean.pureSnakeComparison	SnakeLean.IsStrong SnakeLean.IsHSD SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel SnakeLean.PureSnakeComparison SnakeLean.IsSES	SnakeLean.PureSnakeComparison.mk
SnakeLean.isNormal_of_isEssNull	SnakeLean.IsEssNull SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.TwoZExact	SnakeLean.IsNormalMono SnakeLean.isEquiv1_of_isTrivial SnakeLean.isTrivial_twoCokernelObj SnakeLean.IsEssNull.comp_left SnakeLean.isTwoCokernel_twoCokernel SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.zero1 SnakeLean.twoCokernelObj SnakeLean.IsEssNull.comp SnakeLean.isTwoKernel_twoKernel SnakeLean.IsTwoCokernel.comp_isEquiv1 SnakeLean.IsTwoCokernel SnakeLean.TwoZExact.toHasTwoKernel SnakeLean.isTrivial_twoKernelObj SnakeLean.isEssNull_iff SnakeLean.twoKernelObj SnakeLean.TwoZExact.toHasTwoCokernel SnakeLean.twoCokernel SnakeLean.twoKernel SnakeLean.isTwoMono_id SnakeLean.isEssNull_zero1 SnakeLean.isTwoEpi_id SnakeLean.IsEquiv1
SnakeLean.SnakeHalf.isTwoEpi_r	SnakeLean.SnakeHalf.r SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.IsTwoEpi SnakeLean.SnakeHalf.I	
SnakeLean.not_isNormal_pentagon	SnakeLean.zeroSup SnakeLean.Pentagon.y SnakeLean.seg SnakeLean.bicategorySup SnakeLean.IsNormal SnakeLean.upSeg SnakeLean.SupOf SnakeLean.segIncl SnakeLean.categoryStructSup SnakeLean.Pentagon.z SnakeLean.pentagonSup SnakeLean.hasBizeroSup SnakeLean.allClass SnakeLean.upProj	SnakeLean.SupOf.completeLattice SnakeLean.Transposes SnakeLean.Pentagon.not_transposes_z_y SnakeLean.isNormal_segIncl_comp_upProj_iff SnakeLean.SupOf.carrier
TwoVertex.al_mul_e₁	TwoVertex.lam TwoVertex.e₁ TwoVertex.al	
SnakeLean.isTwoEpi_of_comp	SnakeLean.IsTwoEpi SnakeLean.IsCofaithful₁	SnakeLean.IsCofaithful₁.faithful SnakeLean.IsTwoEpi.mk SnakeLean.precompMapIso SnakeLean.IsTwoEpi.full SnakeLean.IsTwoEpi.faithful SnakeLean.precompCompIso
SnakeLean.DPN.casesOn	SnakeLean.IsNormalMono SnakeLean.DPN.mk SnakeLean.DPN SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoCokernel	SnakeLean.DPN.rec
SnakeLean.nonempty_iso_connecting_snake	SnakeLean.IsEquiv1.inv SnakeLean.IsEquiv1	SnakeLean.nonempty_iso_snakeComparison_square SnakeLean.nonempty_iso_connecting_square
SnakeLean.isTwoMono_imgMap	SnakeLean.IsTwoMono	SnakeLean.isTwoMono_of_comp SnakeLean.IsTwoMono.comp SnakeLean.IsTwoMono.toIsFaithful₁
SnakeLean.modularPair_iff_toDual	SnakeLean.ModularPair SnakeLean.DualModularPair	
SnakeLean.AbCatHom.additive	SnakeLean.AbCatOf.category SnakeLean.AbCatClass SnakeLean.AbCatOf.carrier SnakeLean.AbCatHom.functor SnakeLean.AbCatOf SnakeLean.AbCatHom SnakeLean.AbCatOf.abelian	
SnakeLean.Pentagon.toCtorIdx	SnakeLean.Pentagon	SnakeLean.Pentagon.ctorIdx
SnakeLean.isTrivial_of_op	SnakeLean.IsTrivial	SnakeLean.isEssNull_of_op
SnakeLean.IsTotallyNormalMono.recOn	SnakeLean.IsNormalMono SnakeLean.IsTotallyNormalMono.mk SnakeLean.HasBizero SnakeLean.IsTotallyNormalMono	SnakeLean.IsTotallyNormalMono.rec
SnakeLean.IsTwoEpi.coreflectsNull	SnakeLean.IsStrong SnakeLean.CoreflectsNull SnakeLean.HasBizero SnakeLean.IsTwoEpi	SnakeLean.IsEssNull SnakeLean.IsEssNull.of_comp_isTwoEpi
SnakeLean.SnakeTop.nonempty_iso_bBar	SnakeLean.HasBizero SnakeLean.SnakeTop.r SnakeLean.SnakeTop.I SnakeLean.SnakeTop SnakeLean.IsTwoMono SnakeLean.SnakeTop.iBar	SnakeLean.SnakeTop.θi SnakeLean.SnakeTop.i SnakeLean.SnakeTop.θ SnakeLean.IsTwoMono.preimageIso
SnakeLean.isTwoKernel_kappa	SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoMono SnakeLean.IsSES	SnakeLean.IsSES.isTwoKernel SnakeLean.isTwoMono_of_comp SnakeLean.IsTwoMono.comp SnakeLean.MorphismSES.φK SnakeLean.isBipullback_left_of_isTwoMono SnakeLean.MorphismSES.f SnakeLean.MorphismSES.h SnakeLean.IsTwoMono.toIsFaithful₁ SnakeLean.IsTwoKernel.isTwoMono SnakeLean.isTwoKernel_of_isBipullback_of_isTwoKernel SnakeLean.MorphismSES.g SnakeLean.MorphismSES.mk
TwoVertex.coe_add	TwoVertex.lam	
SnakeLean.isNormalEpi_kerComparison	SnakeLean.IsStrong SnakeLean.IsHSD SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel	SnakeLean.isSES_of_isTwoCokernel SnakeLean.isSES_of_isTwoKernel SnakeLean.IsTwoCokernel.of_iso_right SnakeLean.PureSnakeComparison.isEquiv1 SnakeLean.PureSnakeComparison.j SnakeLean.PureSnakeComparison.θ SnakeLean.IsTwoCokernel.comp_isEquiv1 SnakeLean.IsTwoKernel.isTwoMono SnakeLean.PureSnakeComparison SnakeLean.pureSnakeComparison SnakeLean.IsTwoMono.preimageIso
SnakeLean.IsTwoKernel	SnakeLean.HasBizero	
SnakeLean.exists_normalMono_of_isNormal	SnakeLean.IsNormalMono SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoCokernel	SnakeLean.IsSES.isTwoCokernel SnakeLean.isSES_of_isTwoCokernel SnakeLean.IsNormalMono.isEquiv1_comp SnakeLean.IsNormalEpi SnakeLean.IsTwoEpi.preimageIso SnakeLean.IsTwoKernel.of_iso SnakeLean.IsNormalEpi.isTwoEpi SnakeLean.isTwoKernel_comp_isTwoMono_iff SnakeLean.IsTwoCokernel.isEssNull_comp SnakeLean.IsTwoCokernel.fac SnakeLean.IsTwoCokernel.isTwoEpi SnakeLean.IsNormalMono.isTwoMono
SnakeLean.isHomologySelfDual_of_isHSD	SnakeLean.IsStrong SnakeLean.IsHSD SnakeLean.HasBizero SnakeLean.IsHomologySelfDual	SnakeLean.IsNormalMono SnakeLean.NormalChainComplex.isNormal SnakeLean.isNormal_dinversion_of_isHSD SnakeLean.NormalChainComplex.d SnakeLean.NormalChainComplex.isEssNull_comp SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.isHomologySelfDual_of_isHSD.match_1_1 SnakeLean.isNormal_iff_isEquiv1_comparison SnakeLean.IsNormal SnakeLean.IsTwoCokernel SnakeLean.NormalChainComplex SnakeLean.NormalChainComplex.obj SnakeLean.IsEquiv1
SnakeLean.isEssNull_iff.match_1_1	SnakeLean.IsEssNull SnakeLean.IsNull	
SnakeLean.SnakeTop.mk.injEq	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.SnakeTop SnakeLean.SnakeTop.mk	SnakeLean.SnakeTop.mk.noConfusion
SnakeLean.SnakeHalf.π	SnakeLean.SnakeHalf.Q SnakeLean.HasBizero SnakeLean.SnakeHalf	
SnakeLean.twoCokernelObj	SnakeLean.HasTwoCokernel SnakeLean.HasBizero	SnakeLean.HasTwoCokernel.exists_isTwoCokernel SnakeLean.IsTwoCokernel
SnakeLean.isNormalMono_op_iff	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.bizeroOp	SnakeLean.isNormalMono_op SnakeLean.isNormalEpi_of_op
SnakeLean.isTwoMono_of_comp	SnakeLean.IsFaithful₁ SnakeLean.IsTwoMono	SnakeLean.IsTwoMono.faithful SnakeLean.postcompMapIso SnakeLean.postcompCompIso SnakeLean.IsTwoMono.mk SnakeLean.IsFaithful₁.faithful SnakeLean.IsTwoMono.full
CategoryTheory.ObjectProperty.isoModSerre_mono		
SnakeLean.kerIncl	SnakeLean.AbCatClass SnakeLean.bicategoryAbCatOf SnakeLean.AbCatOf SnakeLean.kerAbCatOf	SnakeLean.instIsSerreClassCarrierKerProp SnakeLean.kerProp SnakeLean.subIncl
SnakeLean.natural_comparison_unique	SnakeLean.IsTwoMono SnakeLean.IsTwoEpi	SnakeLean.IsTwoMono.faithful SnakeLean.IsTwoEpi.faithful
SnakeLean.LatticeClass.mem_punit	SnakeLean.LatticeClass SnakeLean.LatticeClass.Mem	
SnakeLean.IsZeroAntinormal.mk	SnakeLean.IsNormalMono SnakeLean.IsEssNull SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.IsZeroAntinormal	
SnakeLean.isAntinormal_comp	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.IsAntinormal	
SnakeLean.isNormalMono_of_op	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.bizeroOp	SnakeLean.isTwoKernel_of_op SnakeLean.IsTwoKernel SnakeLean.IsTwoCokernel
SnakeLean.exists_snakeGeneralNSD	SnakeLean.IsNormalMono SnakeLean.DPN SnakeLean.NormalEpiComp SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.MorphismSES SnakeLean.IsExactAt SnakeLean.IsTwoCokernel SnakeLean.MorphismSES.f SnakeLean.TwoZExact SnakeLean.MorphismSES.h SnakeLean.MorphismSES.g	SnakeLean.exists_snakeGeneral_of_special SnakeLean.snakeSpecial_of_dpn SnakeLean.isHSD_of_dpn
SnakeLean.isNull_of_op	SnakeLean.IsNull	
SnakeLean.SnakeHalf.ψd	SnakeLean.SnakeHalf.dBar SnakeLean.HasBizero SnakeLean.SnakeHalf	
CategoryTheory.ObjectProperty.isSerreClass_inverseImage		CategoryTheory.ObjectProperty.instContainsZeroInverseImage_snakeLean CategoryTheory.ObjectProperty.instIsClosedUnderSubobjectsInverseImage_snakeLean CategoryTheory.ObjectProperty.instIsClosedUnderQuotientsInverseImage_snakeLean CategoryTheory.ObjectProperty.instIsClosedUnderExtensionsInverseImage_snakeLean
SnakeLean.isEquiv1_id	SnakeLean.IsEquiv1	
SnakeLean.IsTrivial		SnakeLean.IsEssNull
SnakeLean.isLowerModularLattice_of_transpositionSymmetric	SnakeLean.TranspositionSymmetric	SnakeLean.isUpperModularLattice_of_transpositionSymmetric SnakeLean.transpositionSymmetric_orderDual
SnakeLean.IsEquiv1.isNormalEpi	SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.IsEquiv1	SnakeLean.IsTwoCokernel.of_iso_right SnakeLean.isTwoCokernel_id SnakeLean.zero1 SnakeLean.IsTwoCokernel.comp_isEquiv1 SnakeLean.IsTwoCokernel
SnakeLean.SnakeTop.noConfusionType	SnakeLean.HasBizero SnakeLean.SnakeTop	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.SnakeTop.casesOn
SnakeLean.Pentagon.enumList_nodup	SnakeLean.Pentagon.enumList SnakeLean.Pentagon	SnakeLean.Pentagon.ctorIdx
SnakeLean.PureSnakeComparison.noConfusion	SnakeLean.HasBizero SnakeLean.PureSnakeComparison.noConfusionType SnakeLean.PureSnakeComparison	SnakeLean.PureSnakeComparison.casesOn SnakeLean.IsEquiv1
SnakeLean.twoDiExact_iff_forall_isModularLattice	SnakeLean.zeroSup SnakeLean.SupOf.completeLattice SnakeLean.TwoDiExact SnakeLean.bicategorySup SnakeLean.SupOf SnakeLean.SupOf.carrier SnakeLean.hasBizeroSup SnakeLean.LatticeClass	SnakeLean.twoDiExact_of_forall_isModularLattice SnakeLean.isModularLattice_of_twoDiExact
SnakeLean.isExactAt_left_of_shape	SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoMono SnakeLean.IsExactAt SnakeLean.IsTwoCokernel SnakeLean.IsEquiv1	SnakeLean.IsNormalMono SnakeLean.IsEquiv1.isTwoMono SnakeLean.IsTwoMono.comp SnakeLean.IsTwoCokernel.of_iso SnakeLean.IsNormalEpi SnakeLean.isTwoCokernel_isTwoEpi_comp_iff SnakeLean.IsNormalEpi.isTwoEpi SnakeLean.isTwoKernel_comp_isTwoMono_iff SnakeLean.isExactAt_iff SnakeLean.IsTwoKernel.of_isTwoCokernel
SnakeLean.dpn_of_twoDiExact	SnakeLean.DPN SnakeLean.HasBizero SnakeLean.TwoDiExact	SnakeLean.IsNormalMono SnakeLean.DPN.mk SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.IsNormal SnakeLean.isNormal_of_normalMono_comp_normalEpi SnakeLean.IsTwoCokernel
SnakeLean.IsTwoEpi.toIsCofaithful₁	SnakeLean.IsTwoEpi SnakeLean.IsCofaithful₁	SnakeLean.IsCofaithful₁.mk SnakeLean.IsTwoEpi.faithful
SnakeLean.SnakeHalf.noConfusionType	SnakeLean.HasBizero SnakeLean.SnakeHalf	SnakeLean.IsTwoKernel SnakeLean.IsNormal SnakeLean.IsTwoEpi SnakeLean.IsTwoCokernel SnakeLean.SnakeHalf.casesOn SnakeLean.IsEquiv1
SnakeLean.instAdditiveZeroCatFromZeroFunctor	SnakeLean.ZeroCat.instPreadditive SnakeLean.ZeroCat SnakeLean.ZeroCat.category SnakeLean.fromZeroFunctor	
SnakeLean.MorphismSES.coherence	SnakeLean.IsStrong SnakeLean.zero1 SnakeLean.HasBizero SnakeLean.MorphismSES SnakeLean.MorphismSES.g	SnakeLean.IsNull.iso_ext SnakeLean.isNull_zero1
SnakeLean.transpose_gc	SnakeLean.transposeInv SnakeLean.transposeMap	
SnakeLean.IsZeroAntinormal.rec	SnakeLean.IsNormalMono SnakeLean.IsEssNull SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.IsZeroAntinormal.mk SnakeLean.IsZeroAntinormal	
SnakeLean.exists_fac_kerIncl	SnakeLean.IsEssNull SnakeLean.kerIncl SnakeLean.AbCatClass SnakeLean.bicategoryAbCatOf SnakeLean.AbCatOf SnakeLean.kerAbCatOf SnakeLean.zeroAbCatOf	SnakeLean.AbCatHom.additive SnakeLean.AbCatOf.category SnakeLean.AbCatOf.carrier SnakeLean.AbCatHom.mk SnakeLean.AbCatHom.functor SnakeLean.AbCatOf.abelian CategoryTheory.ObjectProperty.additive_lift SnakeLean.instIsSerreClassCarrierKerProp CategoryTheory.ObjectProperty.preservesFiniteColimits_lift SnakeLean.kerProp SnakeLean.AbCatHom.preservesFiniteLimits SnakeLean.AbCatHom.preservesFiniteColimits CategoryTheory.ObjectProperty.preservesFiniteLimits_lift SnakeLean.isZero_obj_of_isEssNull SnakeLean.AbCatHom.isoOfNatIso
SnakeLean.twoDiExact_of_forall_isModularLattice	SnakeLean.zeroSup SnakeLean.SupOf.completeLattice SnakeLean.TwoDiExact SnakeLean.bicategorySup SnakeLean.SupOf SnakeLean.SupOf.carrier SnakeLean.hasBizeroSup SnakeLean.LatticeClass	SnakeLean.IsNormal.transport SnakeLean.TwoDiExact.mk SnakeLean.exists_form_of_isAntinormal SnakeLean.seg SnakeLean.IsNormal SnakeLean.isNormal_segIncl_comp_upProj SnakeLean.upSeg SnakeLean.segIncl SnakeLean.transposes_of_isModularLattice SnakeLean.categoryStructSup SnakeLean.IsAntinormal SnakeLean.strictSup SnakeLean.upProj SnakeLean.IsEquiv1
SnakeLean.IsTwoMono.preimageIso.congr_simp	SnakeLean.IsTwoMono SnakeLean.IsTwoMono.preimageIso	
SnakeLean.instCoeSortSupOfType	SnakeLean.SupOf SnakeLean.LatticeClass	SnakeLean.SupOf.carrier
SnakeLean.orderIsoHom	SnakeLean.SupOf.completeLattice SnakeLean.SupOf SnakeLean.SupOf.carrier SnakeLean.categoryStructSup SnakeLean.LatticeClass	SnakeLean.mkHom
SnakeLean.preservesLimitsOfShape_toZeroCat	SnakeLean.ZeroCat SnakeLean.ZeroCat.category	SnakeLean.ZeroCat.instSubsingletonHom
SnakeLean.isNormalMono_iff'	SnakeLean.IsNormalMono SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoMono SnakeLean.HasTwoKernel	SnakeLean.isNormalMono_iff SnakeLean.isTwoKernel_twoKernel SnakeLean.twoKernelObj SnakeLean.twoKernel
SnakeLean.isTwoCokernel_coim	SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoMono SnakeLean.IsTwoCokernel	SnakeLean.IsTwoKernel.of_iso SnakeLean.isTwoKernel_comp_isTwoMono_iff SnakeLean.IsTwoCokernel.of_isTwoKernel
SnakeLean.SnakeTop	SnakeLean.HasBizero	
SnakeLean.exists_snakeClassical	SnakeLean.ExactPair	SnakeLean.isExactAt_locallyDiscrete_iff SnakeLean.twoDiExact_locallyDiscrete SnakeLean.IsNormalEpi SnakeLean.hasBizeroLD SnakeLean.isTwoCokernel_of_desc SnakeLean.IsTwoKernel SnakeLean.IsNormal SnakeLean.MorphismSES SnakeLean.isTwoKernel_of_lift SnakeLean.IsExactAt SnakeLean.IsTwoCokernel SnakeLean.MorphismSES.f SnakeLean.MorphismSES.h SnakeLean.twoZExact_locallyDiscrete SnakeLean.isNormalMono_of_mono SnakeLean.isStrongLD SnakeLean.isNormalEpi_of_epi SnakeLean.zeroLD SnakeLean.isNormal_locallyDiscrete SnakeLean.MorphismSES.g SnakeLean.MorphismSES.mk SnakeLean.exists_snakeGeneral
SnakeLean.isTwoEpi_op_iff	SnakeLean.IsTwoMono SnakeLean.IsTwoEpi	SnakeLean.isTwoEpi_op SnakeLean.isTwoMono_of_isTwoEpi_op
SnakeLean.IsTwoCokernel.recOn	SnakeLean.IsTwoCokernel.mk SnakeLean.IsEssNull SnakeLean.HasBizero SnakeLean.IsTwoEpi SnakeLean.IsTwoCokernel	SnakeLean.IsTwoCokernel.rec
SnakeLean.twoDiExact_locallyDiscrete	SnakeLean.hasBizeroLD SnakeLean.TwoDiExact SnakeLean.zeroLD	SnakeLean.TwoDiExact.mk SnakeLean.IsAntinormal SnakeLean.isNormal_locallyDiscrete
SnakeLean.isEssNull_comp_of_isSES	SnakeLean.IsEssNull SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsSES	SnakeLean.IsSES.isTwoKernel SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull.comp_left SnakeLean.IsEssNull.comp SnakeLean.IsTwoKernel.isEssNull_comp
SnakeLean.isTrivial_of_isTwoEpi_ladder	SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsTwoEpi SnakeLean.IsTrivial SnakeLean.IsTwoCokernel	SnakeLean.isTwoKernel_op SnakeLean.isTwoMono_op SnakeLean.strictOp SnakeLean.isStrongOp SnakeLean.bizeroOp SnakeLean.isTrivial_of_isTwoMono_ladder SnakeLean.isTrivial_of_op
SnakeLean.AbCatClass.ctorIdx	SnakeLean.AbCatClass	
SnakeLean.isTwoMono_kerIncl	SnakeLean.kerIncl SnakeLean.AbCatClass SnakeLean.bicategoryAbCatOf SnakeLean.IsTwoMono SnakeLean.AbCatOf SnakeLean.kerAbCatOf	SnakeLean.AbCatOf.category SnakeLean.AbCatOf.carrier SnakeLean.AbCatHom.functor SnakeLean.IsTwoMono.mk SnakeLean.kerProp
CategoryTheory.IsSubquotient.refl	CategoryTheory.IsSubquotient	
SnakeLean.bicategorySup	SnakeLean.SupOf SnakeLean.LatticeClass	SnakeLean.categoryStructSup SnakeLean.instPartialOrderHom
TwoVertex.isIdempotentElem_e₂	TwoVertex.lam TwoVertex.e₂	
SnakeLean.AbCatHom.ctorIdx	SnakeLean.AbCatClass SnakeLean.AbCatOf SnakeLean.AbCatHom	
SnakeLean.AbCatOf.mk	SnakeLean.AbCatClass SnakeLean.AbCatClass.Mem SnakeLean.AbCatOf	
SnakeLean.SnakeHalf.recOn	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.IsNormal SnakeLean.IsTwoEpi SnakeLean.IsTwoCokernel SnakeLean.SnakeHalf.mk SnakeLean.IsEquiv1	SnakeLean.SnakeHalf.rec
SnakeLean.IsEquiv1.isNormalMono	SnakeLean.IsNormalMono SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsEquiv1	SnakeLean.isTwoKernel_id SnakeLean.IsTwoKernel SnakeLean.zero1 SnakeLean.IsTwoKernel.isEquiv1_comp SnakeLean.IsTwoKernel.of_iso_right
SnakeLean.LatticeClass.Mem	SnakeLean.LatticeClass	
SnakeLean.SnakeHalf.θt	SnakeLean.SnakeHalf.Q SnakeLean.SnakeHalf.t SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.SnakeHalf.qi	
SnakeLean.IsFaithful₁		
CategoryTheory.ObjectProperty.additive_lift		
SnakeLean.PureSnakeComparison.θ	SnakeLean.HasBizero SnakeLean.PureSnakeComparison.j SnakeLean.PureSnakeComparison	
SnakeLean.NormalChainComplex.d	SnakeLean.HasBizero SnakeLean.NormalChainComplex SnakeLean.NormalChainComplex.obj	
SnakeLean.MorphismPure.recOn	SnakeLean.MorphismPure SnakeLean.MorphismPure.mk	SnakeLean.MorphismPure.rec
CategoryTheory.ObjectProperty.instPreservesFiniteProductsFullSubcategoryι_snakeLean		
SnakeLean.sup_eq_or_covBy_sup		
SnakeLean.SnakeHalf.hz	SnakeLean.SnakeHalf.KT SnakeLean.HasBizero SnakeLean.SnakeHalf.CB SnakeLean.SnakeHalf SnakeLean.SnakeHalf.z SnakeLean.IsEquiv1	
SnakeLean.le_height_sup_add_height_inf		SnakeLean.inf_eq_or_covBy_inf SnakeLean.covBy_height_eq
CategoryTheory.ObjectProperty.exists_epi_torsionFree		CategoryTheory.ObjectProperty.prop_iff_of_isoModSerre CategoryTheory.ObjectProperty.exists_maximalSerreSub
SnakeLean.exists_snakeConnecting_isExactAt	SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.TwoDiExact SnakeLean.IsNormal SnakeLean.MorphismSES SnakeLean.IsExactAt SnakeLean.IsTwoCokernel SnakeLean.MorphismSES.f SnakeLean.TwoZExact SnakeLean.MorphismSES.h SnakeLean.MorphismSES.g SnakeLean.IsSES	SnakeLean.isExactAt_left_of_shape SnakeLean.isTwoKernel_twoKernel SnakeLean.TwoZExact.toHasTwoKernel SnakeLean.twoKernelObj SnakeLean.exists_snakeConnecting SnakeLean.isExactAt_right_of_shape SnakeLean.IsTwoKernel.isTwoMono SnakeLean.twoKernel SnakeLean.IsEquiv1
TwoVertex.al_mul_e₂	TwoVertex.lam TwoVertex.e₂ TwoVertex.al	
SnakeLean.exactness_tfae	SnakeLean.IsNormalMono SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel SnakeLean.IsSES	SnakeLean.IsSES.isTwoCokernel SnakeLean.IsSES.isTwoKernel SnakeLean.IsTwoCokernel.of_iso SnakeLean.isTwoCokernel_isTwoEpi_comp_iff SnakeLean.IsTwoKernel.of_iso SnakeLean.isTwoKernel_comp_isTwoMono_iff SnakeLean.IsTwoCokernel.isTwoEpi SnakeLean.IsTwoKernel.isTwoMono SnakeLean.IsSES.mk SnakeLean.IsTwoKernel.of_isTwoCokernel SnakeLean.IsTwoCokernel.of_isTwoKernel
TwoVertex.pa	TwoVertex.lam	
SnakeLean.instPreservesLimitZeroCatFromZeroFunctor	SnakeLean.ZeroCat SnakeLean.ZeroCat.category SnakeLean.fromZeroFunctor	
SnakeLean.IsFaithful₁.rec	SnakeLean.IsFaithful₁.mk SnakeLean.IsFaithful₁	
SnakeLean.isTwoEpi_twoCoim	SnakeLean.HasBizero SnakeLean.IsTwoEpi SnakeLean.TwoZExact SnakeLean.twoCoim SnakeLean.twoCoimObj	SnakeLean.TwoZExact.toHasTwoKernel SnakeLean.twoKernelObj SnakeLean.isTwoCokernel_twoCoim SnakeLean.IsTwoCokernel.isTwoEpi SnakeLean.twoKernel
SnakeLean.IsTotallyNormalEpi.recOn	SnakeLean.IsTotallyNormalEpi SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.IsTotallyNormalEpi.mk	SnakeLean.IsTotallyNormalEpi.rec
SnakeLean.isNormalEpi_t	SnakeLean.NormalEpiComp SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.IsTwoCokernel SnakeLean.IsSES	SnakeLean.IsNormalEpi.of_comp SnakeLean.IsTwoCokernel.isTwoEpi SnakeLean.isNormalEpi_comp_coim
SnakeLean.Pentagon.y.sizeOf_spec	SnakeLean.Pentagon.y SnakeLean.Pentagon	
SnakeLean.HasTwoKernel.exists_isTwoKernel	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.HasTwoKernel	
SnakeLean.MorphismPure.πY	SnakeLean.MorphismPure	
CategoryTheory.ObjectProperty.prop_of_injective		
TwoVertex.e₁	TwoVertex.lam	
SnakeLean.AbCatOf.mk.injEq	SnakeLean.AbCatClass SnakeLean.AbCatClass.Mem SnakeLean.AbCatOf.mk SnakeLean.AbCatOf	SnakeLean.AbCatOf.mk.noConfusion
